id,GEOID10_BlkGrp,GEOID10_Tract,geo_code_precision
16121,,,USAZipcode
16853,130459101011,13045910101,USAStreetAddr
16852,132171007003,13217100700,USAStreetAddr
16851,130890234121,13089023412,USAStreetAddr
16850,130690103001,13069010300,USAStreetAddr
16434,133130013003,13313001300,USAStreetAddr
16437,,,USAZipcode
16438,130890236032,13089023603,USAStreetAddr
16435,133119503003,13311950300,USAStreetAddr
16436,130970806022,13097080602,USAStreetAddr
16441,131370006011,13137000601,USAStreetAddr
16442,,,USAZipcode
16439,130890234121,13089023412,USAStreetAddr
16440,131210075004,13121007500,USAStreetAddr
16443,130970803041,13097080304,USAStreetAddr
16115,132299604001,13229960400,USAStreetAddr
16114,130890231012,13089023101,USAStreetAddr
16127,132470601023,13247060102,USAStreetAddr
16128,130099707013,13009970701,USAStreetAddr
16834,130570903002,13057090300,USAStreetAddr
16129,130459112002,13045911200,USAStreetAddr
16130,,,USAZipcode
16836,132470602024,13247060202,USAStreetAddr
16131,,,USAZipcode
16835,130630406112,13063040611,USAStreetAddr
16132,132231204004,13223120400,USAStreetAddr
16838,130890233032,13089023303,USAStreetAddr
16133,131759504002,13175950400,USAStreetAddr
16837,132450109031,13245010903,USAStreetAddr
16840,131350505481,13135050548,USAStreetAddr
16839,131590101001,13159010100,USAStreetAddr
16842,,,USAZipcode
16841,130919601001,13091960100,USAStreetAddr
16843,130510106011,13051010601,USAStreetAddr
16445,,,USAZipcode
16444,132150024001,13215002400,USAStreetAddr
16446,130019502001,13001950200,USAStreetAddr
16447,130630403081,13063040308,USAStreetAddr
16448,131570102001,13157010200,USAStreetAddr
16449,130019505003,13001950500,USAStreetAddr
16450,131210078063,13121007806,USAStreetAddr
16451,131390013011,13139001301,USAStreetAddr
16452,132450104004,13245010400,USAStreetAddr
16453,131210116113,13121011611,USAStreetAddr
16124,131370006012,13137000601,USAStreetAddr
16126,132231202031,13223120203,USAStreetAddr
16125,130570907013,13057090701,USAStreetAddr
16671,130890238013,13089023801,USAStreetAddr
16670,130630406211,13063040621,USAStreetAddr
16673,,,USAZipcode
16672,130950014031,13095001403,USAStreetAddr
16667,130510034001,13051003400,USAStreetAddr
16666,130890234241,13089023424,USAStreetAddr
16669,132150107032,13215010703,USAStreetAddr
16668,130099702003,13009970200,USAStreetAddr
16872,130459105011,13045910501,USAStreetAddr
16873,130771705022,13077170502,USAStreetAddr
16868,131390014041,13139001404,USAStreetAddr
16869,131451203005,13145120300,USAStreetAddr
16870,130670311081,13067031108,USAStreetAddr
16664,130890234262,13089023426,USAStreetAddr
16871,131911102003,13191110200,USAStreetAddr
16665,130510042103,13051004210,USAStreetAddr
16864,131210077042,13121007704,USAStreetAddr
16865,,,USAZipcode
16866,131270006001,13127000600,USAStreetAddr
16867,130630406201,13063040620,USAStreetAddr
16662,130059701003,13005970100,USAStreetAddr
16661,132450102044,13245010204,USAStreetAddr
16660,131210071002,13121007100,USAStreetAddr
16659,130890213083,13089021308,USAStreetAddr
16658,131270010004,13127001000,USAStreetAddr
16657,131790105021,13179010502,USAStreetAddr
16656,130630404114,13063040411,USAStreetAddr
16655,131350505471,13135050547,USAStreetAddr
16663,130470302012,13047030201,USAStreetAddr
16863,131210065001,13121006500,USAStreetAddr
16861,,,USAZipcode
16862,130591509002,13059150900,USAStreetAddr
16859,130099706001,13009970600,USAStreetAddr
16860,132930101001,13293010100,USAStreetAddr
16654,,,USAZipcode
16857,,,USAZipcode
16858,130859702012,13085970201,USAStreetAddr
16855,130159601022,13015960102,USAStreetAddr
16856,130570908023,13057090802,USAStreetAddr
16854,132971103002,13297110300,USAStreetAddr
16680,130570904001,13057090400,USAStreetAddr
16679,130459109001,13045910900,USAStreetAddr
16678,132532001002,13253200100,USAStreetAddr
16677,130890219063,13089021906,USAStreetAddr
16874,130690108022,13069010802,USAStreetAddr
16683,,,USAZipcode
16682,132450107111,13245010711,USAStreetAddr
16681,131210113033,13121011303,USAStreetAddr
16883,,,USAZipcode
16877,130890234233,13089023423,USAStreetAddr
16878,130510044002,13051004400,USAStreetAddr
16875,131339501002,13133950100,USAStreetAddr
16876,,,USAZipcode
16881,130199705001,13019970500,USAStreetAddr
16675,,,USAZipcode
16882,131018801001,13101880100,USAStreetAddr
16676,130890231072,13089023107,USAStreetAddr
16879,130879703001,13087970300,USAStreetAddr
16880,130510037002,13051003700,USAStreetAddr
16674,130210139001,13021013900,USAStreetAddr
16630,132150105011,13215010501,USAStreetAddr
16631,,,USAZipcode
16632,132450006002,13245000600,USAStreetAddr
16633,131879601011,13187960101,USAStreetAddr
16179,132470602024,13247060202,USAStreetAddr
16626,132110103001,13211010300,USAStreetAddr
16178,,,USAZipcode
16627,130570904001,13057090400,USAStreetAddr
16181,131210105151,13121010515,USAStreetAddr
16628,,,USAZipcode
16180,131510701072,13151070107,USAStreetAddr
16629,130570911011,13057091101,USAStreetAddr
16175,,,USAZipcode
16174,130771706024,13077170602,USAStreetAddr
16177,131210084003,13121008400,USAStreetAddr
16624,,,USAZipcode
16176,130299201011,13029920101,USAStreetAddr
16625,130890234183,13089023418,USAStreetAddr
16182,130890238022,13089023802,USAStreetAddr
16183,131350507221,13135050722,USAStreetAddr
16623,131850102022,13185010202,USAStreetAddr
16621,132859603002,13285960300,USAStreetAddr
16622,,,USAZipcode
16619,,,USAZipcode
16620,130210138001,13021013800,USAStreetAddr
16617,130970802023,13097080202,USAStreetAddr
16618,,,USAZipcode
16615,130771701001,13077170100,USAStreetAddr
16616,,,USAZipcode
16614,130210128002,13021012800,USAStreetAddr
16652,132519705001,13251970500,USAStreetAddr
16653,132299603002,13229960300,USAStreetAddr
16644,130879706004,13087970600,USAStreetAddr
16645,130890213083,13089021308,USAStreetAddr
16646,130890234193,13089023419,USAStreetAddr
16647,131210063002,13121006300,USAStreetAddr
16648,132250401024,13225040102,USAStreetAddr
16649,130510040024,13051004002,USAStreetAddr
16650,,,USAZipcode
16651,130591508002,13059150800,USAStreetAddr
16643,,,USAZipcode
16641,130771701003,13077170100,USAStreetAddr
16642,132551601003,13255160100,USAStreetAddr
16635,130131803031,13013180303,USAStreetAddr
16636,,,USAZipcode
16634,132450105044,13245010504,USAStreetAddr
16639,130510033012,13051003301,USAStreetAddr
16640,130510034002,13051003400,USAStreetAddr
16637,,,USAZipcode
16638,,,USAZipcode
16019,131319504002,13131950400,USAStreetAddr
16020,133130001024,13313000102,USAStreetAddr
16017,130670303133,13067030313,USAStreetAddr
16018,131350504241,13135050424,USAStreetAddr
16023,131131403031,13113140303,USAStreetAddr
16021,130570909043,13057090904,USAStreetAddr
16022,131499703001,13149970300,USAStreetAddr
16027,,,USAZipcode
16026,,,USAZipcode
16025,130099707012,13009970701,USAStreetAddr
16024,,,USAZipcode
16006,130459105011,13045910501,USAStreetAddr
16007,130199705001,13019970500,USAStreetAddr
16008,132950207003,13295020700,USAStreetAddr
16009,131210078051,13121007805,USAStreetAddr
16010,132759607006,13275960700,USAStreetAddr
16011,130730303025,13073030302,USAStreetAddr
16012,131390002011,13139000201,USAStreetAddr
16013,131530210002,13153021000,USAStreetAddr
16014,,,USAZipcode
16016,132231206022,13223120602,USAStreetAddr
16015,,,USAZipcode
16003,132359503001,13235950300,USAStreetAddr
16001,,,USAZipcode
16002,130459107022,13045910702,USAStreetAddr
15999,,,USAZipcode
16000,130210132012,13021013201,USAStreetAddr
15997,,,USAZipcode
15998,130890233151,13089023315,USAStreetAddr
15995,133219501001,13321950100,USAStreetAddr
15996,,,USAZipcode
16005,,,USAZipcode
16004,,,USAZipcode
15994,132150102011,13215010201,USAStreetAddr
16063,132150020002,13215002000,USAStreetAddr
16062,131230803003,13123080300,USAStreetAddr
16061,,,USAZipcode
16066,130630406161,13063040616,USAStreetAddr
16067,130670303134,13067030313,USAStreetAddr
16064,131350502202,13135050220,USAStreetAddr
16065,132270501002,13227050100,USAStreetAddr
16070,131299705001,13129970500,USAStreetAddr
16071,,,USAZipcode
16068,132150111001,13215011100,USAStreetAddr
16069,131530211132,13153021113,USAStreetAddr
16051,131451201982,13145120198,USAStreetAddr
16050,130890232062,13089023206,USAStreetAddr
16053,,,USAZipcode
16052,130550105001,13055010500,USAStreetAddr
16054,131050004003,13105000400,USAStreetAddr
16055,130970806021,13097080602,USAStreetAddr
16056,132150028002,13215002800,USAStreetAddr
16057,,,USAZipcode
16058,,,USAZipcode
16059,,,USAZipcode
16060,,,USAZipcode
16043,132150029012,13215002901,USAStreetAddr
16042,132150101061,13215010106,USAStreetAddr
16041,130570901004,13057090100,USAStreetAddr
16040,,,USAZipcode
16039,130259602002,13025960200,USAStreetAddr
16048,130771703031,13077170303,USAStreetAddr
16049,131499703002,13149970300,USAStreetAddr
16046,131350501092,13135050109,USAStreetAddr
16047,133130014004,13313001400,USAStreetAddr
16044,130719706003,13071970600,USAStreetAddr
16045,,,USAZipcode
16033,132450104004,13245010400,USAStreetAddr
16032,131171305041,13117130504,USAStreetAddr
16029,131790102072,13179010207,USAStreetAddr
16028,131030304011,13103030401,USAStreetAddr
16031,,,USAZipcode
16030,131510703051,13151070305,USAStreetAddr
16035,132971102001,13297110200,USAStreetAddr
16036,,,USAZipcode
16037,131210043002,13121004300,USAStreetAddr
16038,131479603002,13147960300,USAStreetAddr
16034,,,USAZipcode
16471,,,USAZipcode
16265,133039507003,13303950700,USAStreetAddr
16470,132231202042,13223120204,USAStreetAddr
16264,,,USAZipcode
16469,130510045001,13051004500,USAStreetAddr
16468,132150111001,13215011100,USAStreetAddr
16269,130159608021,13015960802,USAStreetAddr
16268,,,USAZipcode
16473,130950103023,13095010302,USAStreetAddr
16267,130890234121,13089023412,USAStreetAddr
16472,,,USAZipcode
16266,,,USAZipcode
16272,132679502022,13267950202,USAStreetAddr
16273,131770203001,13177020300,USAStreetAddr
16270,132250403011,13225040301,USAStreetAddr
16271,130659701004,13065970100,USAStreetAddr
16466,,,USAZipcode
16467,130339502002,13033950200,USAStreetAddr
16464,130690103001,13069010300,USAStreetAddr
16465,,,USAZipcode
16458,,,USAZipcode
16457,130099704002,13009970400,USAStreetAddr
16460,132299603001,13229960300,USAStreetAddr
16254,130890232122,13089023212,USAStreetAddr
16459,132150107032,13215010703,USAStreetAddr
16462,130771705033,13077170503,USAStreetAddr
16256,,,USAZipcode
16461,130950002004,13095000200,USAStreetAddr
16255,130890234161,13089023416,USAStreetAddr
16258,130790701002,13079070100,USAStreetAddr
16463,,,USAZipcode
16257,,,USAZipcode
16259,132551610003,13255161000,USAStreetAddr
16260,130670306024,13067030602,USAStreetAddr
16261,132171005012,13217100501,USAStreetAddr
16262,131510701113,13151070111,USAStreetAddr
16263,131210070012,13121007001,USAStreetAddr
16454,132150008001,13215000800,USAStreetAddr
16455,130630403023,13063040302,USAStreetAddr
16456,131350504242,13135050424,USAStreetAddr
16093,,,USAZipcode
16092,130879701001,13087970100,USAStreetAddr
16091,,,USAZipcode
16090,131790105012,13179010501,USAStreetAddr
16089,131270004043,13127000404,USAStreetAddr
16088,,,USAZipcode
16087,131530204001,13153020400,USAStreetAddr
16086,130510021001,13051002100,USAStreetAddr
16083,130131804022,13013180402,USAStreetAddr
16085,130390103023,13039010302,USAStreetAddr
16084,130159604011,13015960401,USAStreetAddr
16082,132999508005,13299950800,USAStreetAddr
16081,130919602002,13091960200,USAStreetAddr
16080,,,USAZipcode
16079,132150105012,13215010501,USAStreetAddr
16078,132859609013,13285960901,USAStreetAddr
16077,,,USAZipcode
16076,130159606001,13015960600,USAStreetAddr
16075,133199602002,13319960200,USAStreetAddr
16074,130630405183,13063040518,USAStreetAddr
16278,130510105013,13051010501,USAStreetAddr
16483,,,USAZipcode
16277,132250401022,13225040102,USAStreetAddr
16280,130459108002,13045910800,USAStreetAddr
16279,130670313062,13067031306,USAStreetAddr
16480,130570903001,13057090300,USAStreetAddr
16274,131210108003,13121010800,USAStreetAddr
16479,131530212021,13153021202,USAStreetAddr
16482,130591303001,13059130300,USAStreetAddr
16276,,,USAZipcode
16481,132450109051,13245010905,USAStreetAddr
16275,132859610002,13285961000,USAStreetAddr
16475,130510020001,13051002000,USAStreetAddr
16476,130099707012,13009970701,USAStreetAddr
16477,130099706001,13009970600,USAStreetAddr
16478,132971107004,13297110700,USAStreetAddr
16281,,,USAZipcode
16282,130311103001,13031110300,USAStreetAddr
16283,132759606004,13275960600,USAStreetAddr
16474,,,USAZipcode
16072,130630405182,13063040518,USAStreetAddr
16073,130890231142,13089023114,USAStreetAddr
16224,132171006002,13217100600,USAStreetAddr
16225,131479605005,13147960500,USAStreetAddr
16229,131150013001,13115001300,USAStreetAddr
16228,132950206022,13295020602,USAStreetAddr
16227,131430103023,13143010302,USAStreetAddr
16226,,,USAZipcode
16233,,,USAZipcode
16232,,,USAZipcode
16231,132450107061,13245010706,USAStreetAddr
16230,130730305033,13073030503,USAStreetAddr
16214,132231202042,13223120204,USAStreetAddr
16223,131350506062,13135050606,USAStreetAddr
16216,132950202001,13295020200,USAStreetAddr
16215,131570105002,13157010500,USAStreetAddr
16218,130459101042,13045910104,USAStreetAddr
16217,130670313081,13067031308,USAStreetAddr
16220,130890214051,13089021405,USAStreetAddr
16219,130890234121,13089023412,USAStreetAddr
16222,,,USAZipcode
16221,130630405211,13063040521,USAStreetAddr
16246,131619601004,13161960100,USAStreetAddr
16247,,,USAZipcode
16244,132379601022,13237960102,USAStreetAddr
16245,132299603002,13229960300,USAStreetAddr
16253,130630404111,13063040411,USAStreetAddr
16252,133097802003,13309780200,USAStreetAddr
16251,131879602021,13187960202,USAStreetAddr
16250,,,USAZipcode
16249,130199703002,13019970300,USAStreetAddr
16248,132299602001,13229960200,USAStreetAddr
16234,131390004004,13139000400,USAStreetAddr
16235,130570911034,13057091103,USAStreetAddr
16236,131079703003,13107970300,USAStreetAddr
16242,131230803003,13123080300,USAStreetAddr
16888,,,USAZipcode
16241,132379601022,13237960102,USAStreetAddr
16887,,,USAZipcode
16890,,,USAZipcode
16243,132759607004,13275960700,USAStreetAddr
16889,130459108001,13045910800,USAStreetAddr
16238,131350505481,13135050548,USAStreetAddr
16884,131210031001,13121003100,USAStreetAddr
16237,,,USAZipcode
16240,,,USAZipcode
16886,,,USAZipcode
16239,131210084003,13121008400,USAStreetAddr
16885,130890233141,13089023314,USAStreetAddr
17321,131171304102,13117130410,USAStreetAddr
17322,130670315032,13067031503,USAStreetAddr
17924,,,USAZipcode
17925,,,USAZipcode
17923,132599504002,13259950400,USAStreetAddr
17928,130890229003,13089022900,USAStreetAddr
17315,,,USAZipcode
17929,,,USAZipcode
17316,,,USAZipcode
17926,132999502002,13299950200,USAStreetAddr
17313,130771701001,13077170100,USAStreetAddr
17314,133097802003,13309780200,USAStreetAddr
17927,133130001024,13313000102,USAStreetAddr
17319,132890602004,13289060200,USAStreetAddr
17932,130630405212,13063040521,USAStreetAddr
17320,,,USAZipcode
17317,131210108002,13121010800,USAStreetAddr
17930,,,USAZipcode
17318,130510040015,13051004001,USAStreetAddr
17931,130470304013,13047030401,USAStreetAddr
17731,130670314063,13067031406,USAStreetAddr
17514,,,USAZipcode
17730,130059702021,13005970202,USAStreetAddr
17513,,,USAZipcode
17729,131210078071,13121007807,USAStreetAddr
17728,131530201092,13153020109,USAStreetAddr
17518,,,USAZipcode
17517,130690104001,13069010400,USAStreetAddr
17516,131390010032,13139001003,USAStreetAddr
17515,131950206002,13195020600,USAStreetAddr
17732,131390001012,13139000101,USAStreetAddr
17522,131619601004,13161960100,USAStreetAddr
17723,,,USAZipcode
17521,,,USAZipcode
17520,,,USAZipcode
17519,,,USAZipcode
17727,,,USAZipcode
17726,,,USAZipcode
17725,131530211072,13153021107,USAStreetAddr
17724,132450006003,13245000600,USAStreetAddr
17332,131510701062,13151070106,USAStreetAddr
17913,131350505343,13135050534,USAStreetAddr
17914,,,USAZipcode
17915,,,USAZipcode
17324,130919602002,13091960200,USAStreetAddr
17916,130279603001,13027960300,USAStreetAddr
17325,131210012022,13121001202,USAStreetAddr
17326,131510702031,13151070203,USAStreetAddr
17917,,,USAZipcode
17327,131850102012,13185010201,USAStreetAddr
17918,131759508004,13175950800,USAStreetAddr
17328,,,USAZipcode
17919,131270007006,13127000700,USAStreetAddr
17329,,,USAZipcode
17920,130670303143,13067030314,USAStreetAddr
17330,130159608031,13015960803,USAStreetAddr
17921,,,USAZipcode
17331,132450102044,13245010204,USAStreetAddr
17922,131414804002,13141480400,USAStreetAddr
17718,,,USAZipcode
17523,131619602002,13161960200,USAStreetAddr
16986,,,USAZipcode
17717,,,USAZipcode
16985,,,USAZipcode
17912,130311107002,13031110700,USAStreetAddr
17720,130670303123,13067030312,USAStreetAddr
17525,471570217541,47157021754,USAStreetAddr
16984,132779607001,13277960700,USAStreetAddr
17719,131590105003,13159010500,USAStreetAddr
17524,131210023002,13121002300,USAStreetAddr
17722,130459107011,13045910701,USAStreetAddr
17527,131570101011,13157010101,USAStreetAddr
16990,,,USAZipcode
17721,132450105092,13245010509,USAStreetAddr
17526,,,USAZipcode
16989,132450107071,13245010707,USAStreetAddr
17529,,,USAZipcode
16988,131850114033,13185011403,USAStreetAddr
17323,,,USAZipcode
17528,130990903001,13099090300,USAStreetAddr
16987,,,USAZipcode
17531,131530214003,13153021400,USAStreetAddr
17530,,,USAZipcode
16992,,,USAZipcode
17532,133219501002,13321950100,USAStreetAddr
16991,131350503103,13135050310,USAStreetAddr
17714,132231204003,13223120400,USAStreetAddr
17713,130950009002,13095000900,USAStreetAddr
17716,130890238034,13089023803,USAStreetAddr
17715,131719703003,13171970300,USAStreetAddr
17903,131210024002,13121002400,USAStreetAddr
17301,132579703021,13257970302,USAStreetAddr
17302,132150024001,13215002400,USAStreetAddr
17299,130630404172,13063040417,USAStreetAddr
17300,132579704004,13257970400,USAStreetAddr
17910,,,USAZipcode
17297,,,USAZipcode
17911,,,USAZipcode
17298,130670303121,13067030312,USAStreetAddr
17908,131350505332,13135050533,USAStreetAddr
17295,132450109052,13245010905,USAStreetAddr
17909,130510021001,13051002100,USAStreetAddr
17296,,,USAZipcode
17906,132551605002,13255160500,USAStreetAddr
17293,131530213001,13153021300,USAStreetAddr
17907,131350506071,13135050607,USAStreetAddr
17294,132130104003,13213010400,USAStreetAddr
17904,132619505001,13261950500,USAStreetAddr
17905,131030302022,13103030202,USAStreetAddr
17496,,,USAZipcode
17495,131270007001,13127000700,USAStreetAddr
17712,131510701061,13151070106,USAStreetAddr
17494,133130012005,13313001200,USAStreetAddr
17711,132150033022,13215003302,USAStreetAddr
17493,130099701003,13009970100,USAStreetAddr
17710,132859609013,13285960901,USAStreetAddr
17709,132419702011,13241970201,USAStreetAddr
17708,130890238022,13089023802,USAStreetAddr
17902,,,USAZipcode
17707,130771703062,13077170306,USAStreetAddr
17901,130890232061,13089023206,USAStreetAddr
17706,,,USAZipcode
17705,132171006001,13217100600,USAStreetAddr
17704,130210138002,13021013800,USAStreetAddr
17502,132219602023,13221960202,USAStreetAddr
17703,132879703002,13287970300,USAStreetAddr
17501,132330103001,13233010300,USAStreetAddr
17500,132551606002,13255160600,USAStreetAddr
17499,,,USAZipcode
17498,130890203001,13089020300,USAStreetAddr
17497,130570910013,13057091001,USAStreetAddr
17310,130771703052,13077170305,USAStreetAddr
17311,131210070013,13121007001,USAStreetAddr
17312,130771706011,13077170601,USAStreetAddr
17897,131210039002,13121003900,USAStreetAddr
17306,131350507252,13135050725,USAStreetAddr
17898,,,USAZipcode
17307,,,USAZipcode
17899,131299706003,13129970600,USAStreetAddr
17308,470519604002,47051960400,USAStreetAddr
17900,,,USAZipcode
17309,132731203002,13273120300,USAStreetAddr
17893,132231204002,13223120400,USAStreetAddr
17692,130311102006,13031110200,USAStreetAddr
17894,132999506005,13299950600,USAStreetAddr
17303,130590301002,13059030100,USAStreetAddr
17895,131530211044,13153021104,USAStreetAddr
17304,130771704031,13077170403,USAStreetAddr
17896,,,USAZipcode
17305,130970805052,13097080505,USAStreetAddr
17505,131619601004,13161960100,USAStreetAddr
17700,,,USAZipcode
17504,131770204023,13177020402,USAStreetAddr
17699,,,USAZipcode
17507,131030303042,13103030304,USAStreetAddr
17702,130690105003,13069010500,USAStreetAddr
17506,,,USAZipcode
17701,133159601001,13315960100,USAStreetAddr
17891,131150005001,13115000500,USAStreetAddr
17696,,,USAZipcode
17890,130730305042,13073030504,USAStreetAddr
17695,131530212023,13153021202,USAStreetAddr
17503,,,USAZipcode
17698,131770203003,13177020300,USAStreetAddr
17892,131210112023,13121011202,USAStreetAddr
17697,130670302221,13067030222,USAStreetAddr
17512,131639602002,13163960200,USAStreetAddr
17694,131210071001,13121007100,USAStreetAddr
17693,,,USAZipcode
17509,133039504001,13303950400,USAStreetAddr
17508,130950106021,13095010602,USAStreetAddr
17511,132950201001,13295020100,USAStreetAddr
17510,,,USAZipcode
17972,131570102002,13157010200,USAStreetAddr
17971,,,USAZipcode
17970,130179604004,13017960400,USAStreetAddr
17554,130210121011,13021012101,USAStreetAddr
17553,132719501003,13271950100,USAStreetAddr
17965,130970806043,13097080604,USAStreetAddr
17964,132859606004,13285960600,USAStreetAddr
17963,,,USAZipcode
17969,131210105081,13121010508,USAStreetAddr
17968,130670305054,13067030505,USAStreetAddr
17967,130950114001,13095011400,USAStreetAddr
17966,132450101053,13245010105,USAStreetAddr
17683,132450015002,13245001500,USAStreetAddr
17557,130210123001,13021012300,USAStreetAddr
17686,131210017001,13121001700,USAStreetAddr
17558,130259601001,13025960100,USAStreetAddr
17687,130790702022,13079070202,USAStreetAddr
17555,130237903002,13023790300,USAStreetAddr
17684,132470602013,13247060201,USAStreetAddr
17685,130630405152,13063040515,USAStreetAddr
17556,,,USAZipcode
17690,131999706002,13199970600,USAStreetAddr
17561,,,USAZipcode
17691,,,USAZipcode
17562,,,USAZipcode
17688,130210123003,13021012300,USAStreetAddr
17559,,,USAZipcode
17689,132971105061,13297110506,USAStreetAddr
17560,132971102002,13297110200,USAStreetAddr
17960,,,USAZipcode
17959,,,USAZipcode
17283,130690107001,13069010700,USAStreetAddr
17962,,,USAZipcode
17961,,,USAZipcode
17563,130299201012,13029920101,USAStreetAddr
17285,,,USAZipcode
17284,,,USAZipcode
17565,,,USAZipcode
17287,132450105111,13245010511,USAStreetAddr
17564,,,USAZipcode
17286,,,USAZipcode
17289,130890213071,13089021307,USAStreetAddr
17288,130459112001,13045911200,USAStreetAddr
17291,,,USAZipcode
17954,131510705022,13151070502,USAStreetAddr
17290,130210133021,13021013302,USAStreetAddr
17953,130890236021,13089023602,USAStreetAddr
17956,132150030002,13215003000,USAStreetAddr
17292,132859607003,13285960700,USAStreetAddr
17955,130131801041,13013180104,USAStreetAddr
17958,,,USAZipcode
17957,,,USAZipcode
17566,130670308001,13067030800,USAStreetAddr
17567,132799706002,13279970600,USAStreetAddr
17568,132799705003,13279970500,USAStreetAddr
17569,,,USAZipcode
17570,130919602002,13091960200,USAStreetAddr
17571,130159609023,13015960902,USAStreetAddr
17572,131030304012,13103030401,USAStreetAddr
17952,130630406123,13063040612,USAStreetAddr
17951,130879708002,13087970800,USAStreetAddr
17950,131530211074,13153021107,USAStreetAddr
17949,131390014042,13139001404,USAStreetAddr
17948,,,USAZipcode
17947,130950004001,13095000400,USAStreetAddr
17946,,,USAZipcode
17945,132150106061,13215010606,USAStreetAddr
17944,130439501002,13043950100,USAStreetAddr
17943,132450102044,13245010204,USAStreetAddr
17541,133039504001,13303950400,USAStreetAddr
17542,,,USAZipcode
17539,,,USAZipcode
17540,,,USAZipcode
17537,132330104005,13233010400,USAStreetAddr
17538,,,USAZipcode
17535,130890232111,13089023211,USAStreetAddr
17536,132470604053,13247060405,USAStreetAddr
17533,,,USAZipcode
17534,131210108002,13121010800,USAStreetAddr
17942,130890237001,13089023700,USAStreetAddr
17941,,,USAZipcode
17543,132859602021,13285960202,USAStreetAddr
17938,130630403081,13063040308,USAStreetAddr
17937,,,USAZipcode
17940,,,USAZipcode
17939,,,USAZipcode
17934,,,USAZipcode
17933,130950011002,13095001100,USAStreetAddr
17936,131690303021,13169030302,USAStreetAddr
17935,,,USAZipcode
17552,131530201092,13153020109,USAStreetAddr
17548,131210062001,13121006200,USAStreetAddr
17549,,,USAZipcode
17550,132450109051,13245010905,USAStreetAddr
17551,131530215003,13153021500,USAStreetAddr
17544,131210066021,13121006602,USAStreetAddr
17545,,,USAZipcode
17546,131210105123,13121010512,USAStreetAddr
17547,131210105161,13121010516,USAStreetAddr
17782,131510704021,13151070402,USAStreetAddr
17781,,,USAZipcode
17780,,,USAZipcode
17779,131619602004,13161960200,USAStreetAddr
17778,130059702023,13005970202,USAStreetAddr
17777,130630406163,13063040616,USAStreetAddr
17776,132839602005,13283960200,USAStreetAddr
17775,131230805003,13123080500,USAStreetAddr
17773,,,USAZipcode
17979,,,USAZipcode
17774,,,USAZipcode
17980,131210077041,13121007704,USAStreetAddr
17977,121339703023,12133970302,USAStreetAddr
17978,,,USAZipcode
17975,130351503003,13035150300,USAStreetAddr
17976,130890236032,13089023603,USAStreetAddr
17973,130890232141,13089023214,USAStreetAddr
17974,,,USAZipcode
17981,130950112002,13095011200,USAStreetAddr
17982,,,USAZipcode
17764,,,USAZipcode
17765,132050901002,13205090100,USAStreetAddr
17766,131350505363,13135050536,USAStreetAddr
17767,132150029011,13215002901,USAStreetAddr
17768,132450002003,13245000200,USAStreetAddr
17769,131050004002,13105000400,USAStreetAddr
17770,131210085002,13121008500,USAStreetAddr
17771,131570103001,13157010300,USAStreetAddr
17772,131759508002,13175950800,USAStreetAddr
17763,,,USAZipcode
17488,130279603003,13027960300,USAStreetAddr
17755,,,USAZipcode
17489,133119501002,13311950100,USAStreetAddr
17756,132130102023,13213010202,USAStreetAddr
17486,131510702032,13151070203,USAStreetAddr
17753,132130107004,13213010700,USAStreetAddr
17487,131510701041,13151070104,USAStreetAddr
17754,130630404083,13063040408,USAStreetAddr
17492,133199602001,13319960200,USAStreetAddr
17759,130510116001,13051011600,USAStreetAddr
17760,131530211033,13153021103,USAStreetAddr
17490,131719702003,13171970200,USAStreetAddr
17757,131050004003,13105000400,USAStreetAddr
17491,130919602002,13091960200,USAStreetAddr
17758,130970803013,13097080301,USAStreetAddr
17761,132150106073,13215010607,USAStreetAddr
17762,,,USAZipcode
17484,,,USAZipcode
17485,,,USAZipcode
17483,,,USAZipcode
17746,132999508002,13299950800,USAStreetAddr
17747,,,USAZipcode
17748,130890231081,13089023108,USAStreetAddr
17749,133130001024,13313000102,USAStreetAddr
17743,131570104003,13157010400,USAStreetAddr
17744,130630405161,13063040516,USAStreetAddr
17745,131350505382,13135050538,USAStreetAddr
17750,132231204001,13223120400,USAStreetAddr
17751,131299702003,13129970200,USAStreetAddr
17752,130510038001,13051003800,USAStreetAddr
17737,132171007003,13217100700,USAStreetAddr
17738,130570904001,13057090400,USAStreetAddr
17735,,,USAZipcode
17736,131390003022,13139000302,USAStreetAddr
17733,130690108022,13069010802,USAStreetAddr
17734,133059706001,13305970600,USAStreetAddr
17741,131510703071,13151070307,USAStreetAddr
17742,,,USAZipcode
17739,,,USAZipcode
17740,,,USAZipcode
17578,,,USAZipcode
17577,130890234163,13089023416,USAStreetAddr
17580,,,USAZipcode
17374,130830403001,13083040300,USAStreetAddr
17579,132759610002,13275961000,USAStreetAddr
17373,130210122001,13021012200,USAStreetAddr
17582,,,USAZipcode
17376,132150111002,13215011100,USAStreetAddr
17581,130890235071,13089023507,USAStreetAddr
17375,131210108003,13121010800,USAStreetAddr
17378,131770203003,13177020300,USAStreetAddr
17377,132799703001,13279970300,USAStreetAddr
17379,131210106043,13121010604,USAStreetAddr
17380,,,USAZipcode
17381,132679504001,13267950400,USAStreetAddr
17382,130771703052,13077170305,USAStreetAddr
17573,,,USAZipcode
17574,,,USAZipcode
